# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.206253193609882,0.766674276499543
0.724549258186016,NA
NA,0.511186160496436
0.454295047034975,0.300368228519801
0.417318097839598,0.792063132103067
0.120579697424546,0.565812864340842
0.740572087524924,0.614224973367527
0.683339132519905,0.504733314621262
0.724611829093192,0.415482146083377
0.684265887073707,0.782274976256303
0.459237064118497,0.682018038642127
0.691160727292299,0.922832469979767
0.312751796795055,0.785587034479249
0.698857392941136,0.955911386467051
0.617126778932288,0.299303263367619
0.0030814956407994,0.873296140984166
0.296091773081571,NA
0.726403728243895,0.618885122763459
0.583066730992869,0.866650442185346
0.669586783333216,0.647495374258142
0.368860421993304,0.648322204302531
0.741892314981669,0.349118036567234
0.0915429397718981,0.378767580667045
0.729394487338141,NA
0.147270594723523,0.351180928060785
0.66210566269001,0.488787328999024
0.740515129524283,0.905951897264458
0.633803653588984,0.872426974470727
0.284626984095667,0.694294133514632
0.010505486105103,0.887391130148899
0.581100900017191,0.641130649950355
0.105293049069587,0.818318142497446
0.649529547372367,0.613979576562997
0.302954429236706,0.632082179770805
0.685389694408514,0.790906753914896
0.431049670733046,0.893679524131585
0.281494746159296,0.477892874216195
0.350389289902523,0.679811078996863
0.731432722590398,0.914229884045199
0.00474561669398099,0.317442900442984
0.0264655847568065,0.359870788292028
0.0738249129499309,0.514987838512752
0.232142318913247,0.254030180047266
0.272480459301732,0.45786177390255
0.411170906794723,0.251542575773783
0.281427615846042,0.444491477974225
NA,0.44442476623226
0.614899150037672,0.664461731910706
0.482671414793003,0.85803982114885
0.695880362880416,0.850798360770568
0.3167728180415,0.560916461574379
0.343380465579685,0.289944043906871
0.144361691200174,0.468608016206417
0.533602961513679,0.302310845814645
0.383903769019525,0.614852171624079
0.345044026966207,0.619036111573223
0.325912301894277,0.82864780316595
0.717698651889805,0.628578574105632
0.13524381222669,0.857202126760967
0.591049617854878,0.947280838328879
0.245112424192484,0.783970033866353
NA,NA
0.415124661696609,0.93993351154495
NA,0.328609054267872
0.180311971285846,0.324361199513078
0.183486322173849,0.564976731606293
0.520688327495009,0.755706796131562
0.732120461412705,0.527338773652446
