# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.20479055098258,0.352014104777481
NA,0.737579123873729
0.505856822244823,0.32369736552937
0.209661307919305,0.276625363738276
NA,0.711617572640534
0.707353604317177,0.256851584708784
0.147149296535645,0.509008725231979
0.489124741405249,0.45686501316959
0.632703676878009,0.537630476697814
0.600213184487075,0.774552989751101
0.534887367335614,0.547017720178701
0.11160324543016,0.739453281101305
0.262513076188043,0.553865745896474
0.66477163543459,NA
0.410437758662738,0.823149314848706
0.17930932820309,0.864769776759204
0.63997284224024,0.884490729542449
0.353150476177689,0.298192639369518
0.162334282882512,0.450862953031901
0.489032775338273,0.499409484735224
0.105975393962581,0.571894377586432
0.575987524876837,0.431659949652385
0.373105270438828,0.405191869009286
0.00868460757192224,NA
0.0729775715153664,0.681759911298286
0.715211960719898,0.426397347124293
0.469723766378593,0.369193378661294
0.656723562511615,0.759361422038637
0.460301448649261,0.724467322172131
0.185330883774441,0.32695127587067
0.388434332970064,0.870315824518912
NA,0.434807770594489
0.0336626149364747,0.375961336598266
0.555918433412444,NA
0.0923976148478687,0.701036428683437
0.699070461618248,0.33598083560355
0.25358612666605,0.364528031612281
0.480558593000751,0.292459726333618
