# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.0264949512784369,0.688809489132836
0.369411554653198,0.811340832384303
0.605127513001207,0.813858517911285
0.441350256151054,0.685217618185561
0.0126625994453207,NA
0.640570912859403,0.752975789073389
0.654447191453073,0.592965759220533
0.648067171918228,0.434511051920708
NA,0.291779663588386
0.189529997936916,0.410063696210273
0.581719961890485,0.286192660103552
0.231372133945115,0.365880609024316
NA,0.99636944901431
0.0877385310013779,NA
0.307751680200454,NA
0.629570603370667,0.405234958801884
0.646684673556592,0.307332228694577
0.27791728876764,0.50751433824189
0.391903809795622,0.965802684077062
0.214846320915967,0.811338233645074
0.303912034432869,0.315128615940921
0.0640832607750781,0.27228574390756
0.548776759591419,0.872655428305734
0.375986164435744,0.595324117690325
NA,0.266025815566536
0.552496214455459,0.621587206318509
0.304527137777768,0.956009629706386
0.498482797702309,0.899908900959417
0.264710433664732,0.75398258731002
NA,0.566502363886684
0.177739125152584,0.507448507647496
0.710321951424703,0.586826563987415
0.207267101272009,0.302256172231864
0.0995505535975099,0.621255970618222
0.617282806837466,0.405490334436763
0.41140466829529,0.39597138366662
0.474463824124541,0.468156706076115
0.358074975782074,0.370356224186253
0.71368270937819,NA
