# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.2130396507564,0.780779378605075
0.713737414742354,0.690967294503935
0.556922393501736,NA
0.315803092613351,0.732950483623426
0.306816147698555,0.481717924471013
0.636079259624239,0.547278686019126
0.383401273400523,0.854970495507587
0.12304055626737,0.721314505615737
0.160605754936114,0.710847775859293
0.455639790336136,0.715699240623508
NA,0.617933138331864
0.557549936813302,0.628944019321352
0.230650581652299,0.523968684545252
0.351077209634241,0.705673834483605
0.314983547315933,0.752148412459064
0.0231154730427079,NA
0.327937060617842,0.488366977602709
0.0867578589823097,0.295442337694112
0.529079988773447,0.771241560869385
0.563614047656301,0.469684902171139
0.435903671896085,0.274411451478954
0.680518178036436,0.961330183490645
0.356753743195441,0.302969150885474
0.612661871127784,0.847216376278084
0.257448198390193,0.517624630010687
0.501884543162305,0.563828537822701
0.603600059403107,0.707669356605038
0.515475208754651,0.843992266920395
0.732724318862893,0.441289856389631
0.730962698813528,NA
NA,0.299976426933426
NA,0.873419286333956
0.568216714484151,0.359358070767485
0.277333034842741,0.531982512155082
0.106404214224312,0.361314104520716
0.0994540798128583,0.729999905801378
0.548984810651746,0.96848999732174
0.649312293506227,0.611924835422542
0.125474646105431,NA
0.159476854722016,0.41479350219015
0.0605478450888768,NA
0.185698218061589,0.267147341801319
0.401211068790872,0.873840800719336
0.688276428671088,0.466303426597733
0.277717118267901,0.432544486655388
0.0850267932401039,0.69050890149083
0.0461454265750945,0.822540065390058
0.64907274430152,0.987679101759568
NA,0.555754273547791
0.568533018871676,0.443978394789156
NA,0.656183562299702
0.537588273407891,0.831701257498935
0.594289664179087,NA
NA,0.711572419153526
0.502732625522185,0.866001636430155
0.583185475319624,0.594310280052014
0.633860002504662,0.419422139821108
0.424841257568914,0.644292561744805
0.069079882116057,0.380300159624312
0.538346980756614,0.735213326464873
0.0754158203490078,0.323723136563785
0.440170028654393,0.702265479019843
0.328212592634372,0.523125430336222
0.712627563625574,0.408633483166341
0.243905914190691,0.288264734146651
0.196668141055852,0.658508484310005
