# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.178256699291524,0.834597424021922
0.0306401244015433,0.845849902892951
0.502227641176432,0.948778578080237
0.272014599409886,0.350652626133524
0.324707755004056,0.816611174552236
0.649773787648883,0.824882303539198
0.065192720387131,0.488679848553147
0.266033071791753,0.909344900050201
0.127374002302531,0.73385992780095
0.637514909205493,0.781653426180128
0.07329738792032,0.468626287009101
0.404163129162043,0.49884458706947
0.659468401805498,0.900014436454512
0.517176504072268,0.846358767885249
0.155645407852717,0.816468352510128
0.170668202277739,0.58238676819019
0.164894359535538,0.969547751592472
0.315872527949978,0.688975949713495
0.737381432089023,0.704952839412726
0.422284967964515,0.490390734164976
0.48080095188925,0.286002573207952
0.689952443470247,0.436742933758069
0.669989134243224,0.82351418590406
0.168248219008092,0.286967568099499
0.621999431750737,0.2785445000045
0.604397427057847,0.387422831496224
0.674634258204605,0.730857521004509
0.084491195040755,0.878291249217
0.606172619503923,0.907553725934122
0.357261837925762,0.337764170893934
0.623717642272823,0.634974137879908
0.660732587159146,0.299288532172795
0.450871894368902,0.512539330229629
0.714216639054939,0.458666314894799
0.430222243303433,0.646044218330644
0.455111027054954,0.794385150657035
0.667726390587632,0.596899488358758
0.495293740415946,0.251349634490907
0.515705717902165,0.896522037743125
0.129145439132117,0.757352304295637
0.036037134937942,0.798351284931414
0.27400946826674,0.37668700091308
0.720432078524027,0.984016630391125
NA,0.423208021267783
0.282112718035933,NA
0.393039269198198,0.864468423242215
0.389886838034727,0.393670189951081
0.328052523604129,0.9830457472126
0.449393926130142,0.312128405901603
0.309395975258667,0.827049208164681
0.461452969175298,0.322402883961331
0.471858696488198,0.891163762426004
0.329091726976912,0.906394709716551
0.650314230588265,0.68042361974949
0.173562235257123,0.881241625873372
