# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.172153264749795,0.573122146190144
0.34617934335256,0.762928082142025
0.691715337743517,0.590358158573508
0.220831632614136,0.323098393331748
0.703507226484362,0.691184526367579
0.644504728436004,0.29603998712264
0.156504184473306,0.424999961804133
0.690183870610781,0.581761404697318
0.660472637799103,0.989793066983111
0.0596749208634719,0.437885465566069
0.569716147729196,0.433435840765014
0.392966590588912,0.901234008080792
0.488455074664671,0.33949189260602
0.648310669872444,0.844263839535415
0.740166442701593,0.878103476075921
0.107790622569155,0.561811198305804
0.319225816580001,0.440724162443075
0.421930486976635,0.579865350271575
0.0225424246746115,0.304685381357558
0.67193389905151,0.807199043629225
0.584112902870402,NA
0.333754188206512,0.518409896991216
0.507180555083323,0.630695880216081
0.470648090180475,NA
0.480391853547189,0.632880308432505
0.377007026458159,0.503162151318975
0.25822254846571,0.618966626818292
0.0157937557669356,0.78860231168801
0.679591990658082,0.681344037409872
0.104142355383374,0.83735937270103
0.598177821957506,NA
0.121431455598213,0.694873523316346
NA,0.298913921345957
NA,0.754614803532604
NA,0.289625062549021
0.639899112400599,0.604687098006252
0.606329032103531,0.328515615430661
0.00165436486713588,0.943072786089033
0.726931913697626,0.720504703582264
0.33410612057196,0.401416106964462
0.653384921082761,0.689987144782208
0.532271798292641,0.773843772127293
0.303065795917064,0.462048057292122
