# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.120708608301356,0.927354473562445
0.0708990949206054,0.779953821212985
0.23552194959484,0.797580216021743
0.653755201259628,0.427213046874385
0.529561183357146,0.484276397735812
0.344927877187729,0.299642954661977
0.252771629195195,0.975399231363554
0.14400849910453,0.434947468282189
0.254644011205528,0.408512223395519
0.313793867826462,0.718765556637663
0.728629631339572,0.672981443000026
0.641265551385004,0.617079405521508
0.101608853205107,0.410091917205136
0.0123944428050891,0.773289189266507
0.507140485919081,0.491291162208654
0.275988101027906,0.497198031865992
0.646997369534802,0.732830323453527
0.709201568970457,0.778112635947764
0.495679311628919,0.580197515489999
0.3542591430014,0.613056814239826
0.148921730986331,0.673883927753195
0.262575523462147,0.74554067425197
NA,0.393963443755638
0.58230320509756,0.537895514746197
0.650070526404306,NA
0.605496069474611,NA
0.366321037115995,0.646952289098408
0.227558147802483,NA
0.178503241797443,0.383477284398396
0.498816415958572,0.985407418978866
0.486115040606819,0.718326258647721
0.513468748424202,0.934203185199294
0.307909057242796,0.712451916711871
0.0611260406440124,0.803314089309424
0.491163975850213,0.969697513326537
0.136755649291445,0.762233146757353
0.538051386130974,0.421229195897467
0.25716748269042,0.825259066768922
0.195621083665174,0.778488887532149
0.116801555792335,0.570877590042073
0.603334664425347,0.428805865172762
0.0375596699304879,0.819688073243015
0.510071307246108,0.684400490543339
0.170266679953784,0.57423508411739
0.240485974063631,0.850970671745017
0.400066223053727,0.981933193281293
NA,0.413012503355276
0.447722884069663,0.44550652889302
0.534792525751982,0.810028057836462
0.258043593959883,0.500895692734048
0.102229156822432,0.452792526688427
0.43704425561009,0.780388255254366
0.627139333169907,0.406559755967464
0.319971014745533,0.958125263277907
NA,0.957867962599266
0.601066804141738,0.595104442327283
