# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.390635913005099,0.728565110475756
0.214613103715237,0.354728367412463
0.576473613269627,0.324317023390904
0.152171600027941,0.914070771774277
NA,0.267982001241762
0.0146084970328957,0.549151458137203
0.477167157456279,0.317000956390984
0.549174632993527,0.483326140150893
NA,0.969048478989862
0.245733817282598,0.597271452075802
0.155506683338899,0.965508050576318
0.213469071895815,0.256045005866326
0.410362136783078,0.413463107135613
0.29044008400524,0.835832987097092
0.0941280116094276,NA
0.07263976422837,0.565312023798469
0.172769108321518,0.892523636633996
0.265588661888614,0.685473375895526
0.357680212939158,0.41524087684229
0.0151108712889254,0.378078445384745
0.6151039050892,0.285239912918769
0.292613948055077,0.825429235293996
0.0602075951755978,0.814362269942649
0.592244844243396,0.285983333073091
0.526895314163994,NA
0.656209012144245,0.752680504752789
0.215944205992855,NA
0.0539916412672028,0.348774791869801
0.747021967254113,0.361547638312913
0.583723519986961,0.986494065669831
0.337714768247679,0.629254357714672
0.688969730108511,0.564374649198726
0.713768006768078,0.302594109612983
0.236925669189077,0.341516802203842
0.567110208969098,0.453879389388021
0.0593049929011613,0.309139476332348
0.0211818343377672,0.322932592825964
0.53651404712582,0.561488861916587
0.461758551537059,0.933895391237456
0.625015940575395,0.963265303871594
NA,0.734590627369471
0.171249811013695,0.912410413147882
