# Simulated random data file for batch processing
# timestamp: 2022-04-20 15:20:11
# NBB
# ------------------------

"var_x","var_y"
0.577979957568459,0.884661154239438
0.472784033452626,0.608636064222082
NA,0.810654096945655
0.636254901706707,0.453785783087369
0.678285854228307,0.896060329512693
0.0198313688160852,0.443575335259084
0.0855833571986295,0.410039180715103
0.486349065613467,0.402136319200508
0.0989992599352263,0.495569662074558
0.571154762757942,0.510788483719807
0.235377621080261,0.675767010485288
0.675796780502424,0.888987938058563
0.572444759483915,0.327008524618577
0.529585753160063,0.390750729420688
0.718123005121015,0.35530737566296
0.182368966110516,0.537223582796287
0.137883707124274,0.802068978897296
0.0586238670512103,0.606751707266085
0.598828677437268,0.456118387111928
0.663793906511273,0.656221297977027
0.494817424449138,0.275839277426712
0.369904820225202,0.743587323930115
NA,0.66727934620576
0.364080196421128,0.506885492592119
0.715437623381149,0.296406560752075
0.517327786248643,0.667819725582376
0.279662375338376,NA
NA,0.459555157925934
0.628991037548985,0.948732015560381
0.00610998063348234,0.319808948435821
0.24223971896572,0.769546312745661
0.493699775717687,0.971982330374885
0.44389793719165,0.844235275755636
0.678306711022742,0.313531166641042
0.159053785144351,0.742866350337863
0.127720565011259,0.667303279507905
0.590436378959566,0.90480320493225
0.370107877592091,0.633279642031994
0.680983280937653,0.697478465503082
0.356552077573724,0.549075240618549
0.622340418922249,NA
0.311790324223693,0.814706384786405
0.102482147980481,0.980933268205263
0.536015434248839,0.281986084650271
0.148120597412344,0.807231389917433
NA,0.476157995231915
0.608305772475433,0.522083120944444
0.500239120912738,NA
NA,0.644486640521791
0.448049263155553,0.433276237279642
0.139761003898457,0.563219245406799
0.382730529061519,NA
0.748102756042499,0.490667087258771
0.363967268262058,0.996399393712636
0.502631952753291,0.908275003894232
0.411927487584762,0.842560270801187
0.730322232702747,0.861745801928919
0.649145415925886,0.995479148929007
0.146559446293395,0.56245010450948
0.310218675644137,0.974333869642578
0.335997818852775,0.903475284285378
0.646349888818804,0.988918535178527
0.655296015262138,0.883567442826461
0.0907885953783989,0.520573132787831
0.367162354232278,0.958681589225307
0.34736957307905,0.776896615105215
0.111402955313679,0.69391276704846
0.161980854347348,0.549343575723469
0.237684624677058,NA
0.296426716726273,0.608022464904934
0.314816422818694,0.723893203015905
0.682810870581307,0.53712091530906
