# Simulated random data file for batch processing
# timestamp: 2022-04-24 13:43:19
# NBB
# ------------------------

"var_x","var_y"
0.262666568218265,0.575397694599815
0.0135197573108599,0.592060478928033
0.494046960433479,0.633835104119498
0.656346105504781,0.921271948551293
0.496725291595794,0.715807914617471
NA,0.724404262320604
0.249299164745025,0.646358960715588
0.471285888750572,NA
NA,0.274360146722756
0.339514512510505,0.278251315874513
0.0652558663277887,0.972884290211368
0.56106552388519,0.655450870108325
0.066606389475055,0.884782843408175
0.447092023969162,0.990764311980456
0.60979062365368,0.267681027180515
0.409371254732832,0.699127993662842
0.549683912366163,0.258723916427698
0.552937472763006,0.251490120775998
0.402152232185472,0.589823970629368
0.403350095031783,0.658631282509305
0.498362880607601,0.551218732492998
0.162348370591644,0.491610408818815
0.660411734366789,0.860037471400574
0.628416050691158,0.761805857764557
0.202201168227475,0.647586958948523
0.279637271363754,0.670113697065972
0.0429182585212402,0.55749211658258
0.025483125122264,0.491015066334512
0.180164777906612,0.260093770513777
NA,0.454863540420774
0.707872437837068,0.646292607299984
0.297534992918372,0.250142846314702
0.518195398792159,0.839787908655126
0.470779617957305,0.258860739995725
0.243614190607332,0.913647121051326
0.425900958711281,0.465079937828705
0.13508431770606,0.634449042903725
0.581107668229379,0.312156073166989
0.674272612959612,0.468961102655157
0.256503275537398,0.834728869027458
0.165005660208408,0.659715302521363
0.00998679560143501,0.396289503434673
0.500635089876596,0.258259880472906
0.0871592849143781,0.333903398539405
0.616470738721546,0.278896207630169
0.460954965907149,0.867087407561485
0.341483327269088,NA
0.0218329627532512,0.947280401422177
0.508031044446398,0.492864008527249
0.000391480978578329,0.932506664248649
0.373487965436652,0.390703460900113
0.621736928354949,0.636207880161237
NA,0.996276353136636
0.0374295875080861,0.827499642386101
0.130057029076852,NA
0.718014124722686,0.679347943922039
NA,0.78466437762836
0.290272453275975,0.502840377914254
0.672428457008209,NA
0.245947021816391,0.750000707805157
0.653768815041985,0.719368627062067
0.742332578112837,0.749906234501395
0.186026845593005,0.95099169597961
0.228559796058107,0.648665464541409
0.652081122156233,0.661493877589237
0.458370943379123,0.43676256434992
0.313292731822003,0.277688169677276
0.573604038159829,NA
0.622369771648664,0.85172902373597
0.0520666809752584,0.416447805939242
0.337675237446092,0.326684782514349
0.00737589003983885,0.769400731136557
0.405236776394304,0.432803531293757
0.132573123613838,0.451073791598901
0.392222602735274,0.254665490065236
0.272292707639281,NA
0.274345438345335,0.610519860114437
0.307571012643166,0.711084830574691
NA,0.628902265918441
0.18239149072906,0.971610166016035
