# Simulated random data file for batch processing
# timestamp: 2022-04-24 13:43:19
# NBB
# ------------------------

"var_x","var_y"
0.703704819898121,NA
0.577192000171635,0.838160586252343
0.464219704619609,0.298148807603866
0.0389068797812797,0.877778390597086
0.133791402680799,0.67189916362986
0.655306944216136,0.907669173902832
0.596795367251616,0.890529413707554
0.567851744941436,0.493059334286954
0.724809693347197,0.832327651267406
NA,0.276919116266072
0.64754046255257,0.848378460796084
0.00443695241119713,0.979544836678542
0.18545314919902,0.455895721155684
0.653754381055478,0.903195172606502
0.413219388399739,0.894594089651946
0.396009029005654,0.660435588448308
0.197892755444627,0.48478724504821
0.573846211074851,0.86697297799401
0.191087104263715,0.721850829024334
0.572221788112074,0.73863441037247
0.0669072199962102,0.837941238307394
0.167968056164682,0.671359184139874
0.334850713668857,0.402612726669759
