# Simulated random data file for batch processing
# timestamp: 2022-04-24 13:43:20
# NBB
# ------------------------

"var_x","var_y"
0.435720234294422,NA
0.169573295221198,0.605408243602142
0.0267238467349671,0.720742527686525
0.498805048700888,0.920068619132508
0.731954733200837,0.364147837564815
0.485954300151207,0.867671253392473
0.661128003965132,0.904278138943482
0.693495331623126,0.88137498422293
0.0979566339519806,0.852280870079994
0.402321482368279,0.673017010558397
0.226554248307366,0.294921434018761
0.286297452694271,0.598022963909898
0.037965823430568,0.423828194790985
0.00344046670943499,0.440417838457506
0.342538609053008,0.606609974347521
0.536392453126609,0.81365559308324
0.425315821543336,0.739208066253923
0.367946822487283,0.354880383354612
NA,0.772303038800601
0.0582494933623821,0.419187660969328
0.256556384498253,0.594595015398227
0.213161172636319,0.64972887939075
0.660633632331155,0.74264757882338
0.582164466439281,0.897229576890822
0.412568763073068,0.503332200401928
0.222156706906389,0.420093407854438
0.156819898809772,0.39508708572248
0.499614180531353,0.268292131484486
0.435161349421833,0.994706951430999
0.349145228799898,0.714087173109874
0.298090997734107,0.527509320934769
0.477032692520879,0.888371607114095
0.527776427334175,0.737805704178754
0.149005339422729,0.503464499663096
0.431484714557882,0.463177887897473
0.528351478802506,0.532646873849444
0.323142486799043,0.355969325988553
0.65887235593982,0.68725042877486
0.404380070627667,0.590558816445991
0.432912699412555,0.577376035391353
0.0752334364224225,0.439625801343936
0.451504001452122,0.481589653412811
0.16691317409277,0.630064802011475
0.203668667643797,0.271314226498362
0.0113674700260162,0.271543317183387
0.629555441206321,0.765184890187811
0.72438912576763,0.381195072201081
0.527169371838681,0.447279983491171
0.683292356086895,0.766798946133349
0.558001449506264,0.512026019860059
0.581482140056323,0.617361327866092
0.01657075190451,0.346808713977225
0.692667372117285,0.356539954431355
0.600006767548621,0.890462076466065
0.316779296728782,0.340877099544741
0.640299772785511,0.795416593959089
0.235772090731189,0.551941543119028
0.145279944757931,0.563458059448749
0.117482554342132,0.406100459280424
0.338722545246128,0.449292172328569
