# Simulated random data file for batch processing
# timestamp: 2022-04-24 13:43:20
# NBB
# ------------------------

"var_x","var_y"
0.201432788162492,0.632833563431632
0.316617434320506,0.773711942951195
0.111706004070584,0.953040495223831
0.744750702171586,0.949347386776935
0.592608713835943,0.583527039503679
0.141691488213837,0.960965132748242
NA,0.577699840185232
0.56432306568604,0.987914048077073
0.589622761413921,0.533216657466255
0.698179436323699,0.847978104604408
0.54697650054004,0.813279670837801
0.305184134049341,0.912115008337423
0.641330119629856,0.95139646017924
NA,0.398452743596863
0.243686635047197,NA
0.56677288224455,0.539126183837652
NA,0.598073253233451
0.269313258526381,0.943708406935912
0.342546944681089,NA
0.0155945222941227,0.814009808644187
0.462872838950716,0.584403897810262
0.700584079662804,NA
