# Simulated random data file for batch processing
# timestamp: 2022-04-24 13:43:20
# NBB
# ------------------------

"var_x","var_y"
0.440194422961213,0.879172334796749
0.549365599814337,0.713982629647944
0.0480168794165365,NA
NA,0.415277300402522
0.000133931287564337,0.711104345391504
0.0901882228790782,0.622918667620979
0.132268073677551,0.535599308088422
0.676433051994536,0.569370488577988
0.615413496794645,0.664471454918385
NA,0.256495700625237
0.731177161680534,0.555660164158326
0.543959911563434,0.65317836869508
0.405856953409966,0.834570501872804
0.00393080385401845,NA
0.338125545415096,NA
0.150500953663141,0.263251178432256
0.402748004766181,0.640505839837715
NA,0.792235327826347
0.255172580305953,0.536826754687354
0.0652625220827758,0.614872418984305
NA,NA
0.368295885797124,0.393417037266772
