# Simulated random data file for batch processing
# timestamp: 2022-04-24 13:43:19
# NBB
# ------------------------

"var_x","var_y"
NA,0.664963141549379
0.0736486364621669,0.866588336823042
0.633796325186267,0.671254950284492
0.112074279924855,0.296160349855199
0.591590032156091,0.529356942803133
0.581551274517551,0.700180676358286
0.38962308189366,0.783189314592164
0.329837462631986,0.433646259712987
0.619598633958958,0.694443632441107
0.225803870649543,0.274291716341395
0.204012427479029,0.309493181819562
0.437904773221817,0.394972628389951
0.100495650374796,0.846019852266181
0.421150861540809,0.449793668405619
0.27503399719717,0.39262711169431
0.608445255376864,0.356968102918472
0.433387156866957,0.962096515751909
0.0287401882815175,0.980044712778181
0.611097682791296,0.943552509997971
0.409642116806936,0.922055291885044
0.42233017279068,0.411857190716546
0.110263184818905,0.253330623789225
0.726676330610644,0.61772201443091
0.484680326655507,0.387515438778792
0.158755266806111,0.86140768887708
0.337082530546468,0.486218824866228
0.255559973884374,0.34860764676705
0.588397362444084,0.332961880136281
0.0233344481675886,0.361526343564037
0.0691656787530519,0.958652304427233
0.6045176453772,0.920102643198334
0.152611430094112,0.570656798663549
0.350574828393292,0.695635118405335
0.0127715299604461,0.930173920525704
0.244741136790253,NA
0.613255352480337,0.758971600153018
0.618428320856765,0.6103530600667
0.340751502430066,0.710073261638172
0.692595323023852,0.438503173587378
0.0938062905916013,0.331314260256477
0.359425047005061,0.921972700802144
0.59109399933368,0.778234833618626
0.364223154494539,0.366018016880844
0.261762022040784,0.315786304592621
0.0406796744791791,0.90513591322815
0.322950025380123,0.999031853862107
0.701316878548823,0.52256003516959
0.330867965065408,0.399617888208013
0.475424958451185,0.411263699061237
0.264723458269145,0.480964496149682
0.239650039176922,0.447248606709763
0.508306202944368,0.537918486923445
0.0181806251057424,0.403988687496167
0.140672029112466,0.32612970948685
0.721301577345002,0.725961976160761
0.667280829045922,0.639536195609253
0.333002342493273,0.475129347294569
0.440143327577971,0.69719058345072
0.301186138764024,0.664253194874618
0.243398236460052,0.560056991002057
0.266114405239932,0.584157597681042
0.313127090223134,0.96175715449499
0.00435166951501742,0.461809408443514
0.276358352741227,0.573948734905571
0.10889863979537,0.585308624897152
