# Simulated random data file for batch processing
# timestamp: 2022-04-24 13:43:20
# NBB
# ------------------------

"var_x","var_y"
0.638922438025475,0.584378811647184
0.233258213906083,0.727050618967041
0.107149171235505,NA
0.0808606026694179,0.914430973236449
0.617272421834059,0.842603623401374
0.356832336983643,0.557796485314611
0.18399248435162,0.465466754103545
0.238130889076274,0.979292055242695
NA,0.698521420126781
0.354897437850013,0.820410827640444
0.577198417740874,0.525862557406072
NA,0.312334457354154
NA,0.492793324461672
0.607766010740306,NA
0.673767062486149,0.942934960185084
0.592813426279463,0.289445542613976
NA,0.731312797521241
0.318220369052142,0.830574340303428
0.185581321420614,0.524575560528319
0.0433629244216718,0.695336168399081
0.671187432250008,0.577821151469834
0.0879186546080746,0.818720287352335
NA,0.333103418524843
0.333691309788264,0.869860981067177
0.521520883427002,0.421399361803196
0.100147453893442,0.779642013891134
0.464097744785249,0.733749165665358
NA,NA
0.641994023462757,0.983253951941151
0.129696097166743,0.61101783264894
0.138747242745012,0.592148130759597
0.506375330965966,0.601992987736594
0.571160643710755,0.378510250826366
0.650347086775582,0.510092469514348
0.525758009520359,NA
0.144160986703355,0.828207285958342
0.063368868723046,0.807108069420792
0.482750155264512,NA
0.0309683700324968,0.711490544374101
0.197821114445105,NA
0.705771316308528,0.365517404745333
0.41892362589715,0.734007861407008
0.113329175510444,0.57172022695886
0.627180835115723,0.683303100697231
